id,x,y,ra,dec,r2,flag,u,g,r,i,z,uerr,gerr,rerr,ierr,zerr,e(b-v),u(SExflag),g(SExflag),r(SExflag),i(SExflag),zflag
71530,16572.17,6388.19,33.1851254,-5.3031775,5.14,8,15.6741,15.3084,14.9502,15.1818,14.5977,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0187,0,0,0,0,-32768
78409,10349.4,7171.34,33.5080131,-5.2628171,6.46,8,15.0681,14.8937,14.6008,14.8442,14.3496,3.0E-4,1.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0193,0,0,0,0,-32768
79808,6196.5,7220.25,33.7234862,-5.2602649,6.56,8,16.2055,15.3784,14.7299,14.7829,14.3242,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0191,3,3,3,3,-32768
82627,6058.57,7599.89,33.730637,-5.2406484,9.48,8,14.8997,14.3549,14.0124,14.2179,13.8955,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0193,2,2,2,2,-32768
84408,1923.84,7588.18,33.9451555,-5.2411528,5.52,8,15.4818,15.251,14.7451,15.0515,14.4767,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0215,0,0,0,0,-32768
87760,7609.37,8031.57,33.6501728,-5.2183639,7.72,8,14.922,14.6081,14.3099,14.587,14.1724,2.0E-4,1.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0186,0,0,0,0,-32768
88288,16234.46,7728.76,33.2026848,-5.2339262,5.74,8,15.5961,15.1728,14.7968,14.98,14.4022,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0179,2,2,2,2,-32768
96568,15038.29,8740.54,33.2647666,-5.1816822,9.65,8,14.9414,14.4111,14.1912,14.2263,13.9169,2.0E-4,1.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0192,0,0,0,0,-32768
106244,13739.71,9428.3,33.3321457,-5.146174,4.95,8,15.8945,15.3534,14.9672,15.3332,14.7917,4.0E-4,2.0E-4,2.0E-4,3.0E-4,3.0E-4,0.0191,0,0,0,0,-32768
107151,8874.7,9283.56,33.5845211,-5.1536855,6.15,8,15.9533,15.3114,14.7358,14.971,14.4708,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0188,34,34,34,34,-32768
107156,8746.14,8763.1,33.5911928,-5.1805756,275.84,8,24.7749,13.3592,14.5197,13.1948,23.2119,0.5152,1.0E-4,2.0E-4,1.0E-4,0.4409,0.0189,51,51,51,51,-32768
114611,6007.53,10316.89,33.7332432,-5.1002701,6.53,8,15.0726,14.8286,14.5249,14.692,14.1812,2.0E-4,1.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0188,0,0,0,0,-32768
115561,11070.45,10386.47,33.4706204,-5.0966992,24.01,8,16.933,15.0793,14.329,13.8981,13.5832,0.0011,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0186,2,2,2,2,-32768
115837,17690.89,9981.6,33.1272,-5.1174878,5.38,8,17.4368,15.6833,14.965,14.9701,14.4694,8.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0183,2,2,2,2,-32768
116299,711.39,10386.74,34.0079524,-5.0965225,11.16,8,16.8585,15.052,14.2761,13.9043,13.3749,6.0E-4,2.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0211,0,0,0,0,-32768
116952,3499.16,10248.02,33.8633565,-5.1037772,7.23,8,15.7339,15.1073,14.615,14.6747,14.3271,3.0E-4,2.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0207,3,3,3,3,-32768
118930,13586.64,10581.6,33.340105,-5.08659,10.19,8,16.8558,15.3902,14.3488,14.1689,13.5953,6.0E-4,2.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0179,2,2,2,2,-32768
124800,2332.87,11036.93,33.9238279,-5.0629847,8.2,8,14.9379,14.7144,14.5569,14.5265,14.385,2.0E-4,1.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0201,0,0,0,0,-32768
127276,8310.66,11236.37,33.6137707,-5.0527878,6.96,8,15.5268,14.9736,14.4613,14.7001,14.3661,3.0E-4,2.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0184,2,2,2,2,-32768
131211,6984.19,11492.61,33.682569,-5.0395376,5.64,8,15.761,15.2806,14.8136,15.0446,14.6175,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0182,2,2,2,2,-32768
132711,4987.49,11711.57,33.7861267,-5.0281946,5.42,8,15.5338,15.226,14.772,15.0786,14.468,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.02,0,0,0,0,-32768
133744,6607.05,11798.21,33.7021259,-5.0237441,7.02,8,15.4633,14.8623,14.2113,14.5568,14.0743,3.0E-4,1.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0184,2,2,2,2,-32768
136813,15386.67,12095.89,33.2467738,-5.0083168,6.94,8,15.1357,14.8582,14.432,14.6818,14.2573,2.0E-4,1.0E-4,1.0E-4,2.0E-4,2.0E-4,0.02,0,0,0,0,-32768
145499,9468.68,12588.04,33.553705,-4.9829558,6.21,8,16.2865,15.4279,14.8903,14.9845,14.5425,4.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0183,2,2,2,2,-32768
147586,12959.65,12995.37,33.3726604,-4.9618888,8.88,8,15.5435,14.9207,14.278,14.3826,13.9712,4.0E-4,2.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0184,2,2,2,2,-32768
149454,7741.23,13114.28,33.6432904,-4.9557591,7.46,8,15.7512,14.8976,14.4142,14.6041,14.1581,3.0E-4,1.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0193,2,2,2,2,-32768
150023,12568.28,12947.15,33.3929567,-4.964385,11.72,8,20.575,15.201,14.3725,15.1488,15.6311,0.0064,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0183,3,3,3,3,-32768
152158,6140.18,13428.83,33.7263164,-4.9394901,6.4,8,15.0689,14.9115,14.6911,14.7449,14.3286,2.0E-4,1.0E-4,2.0E-4,2.0E-4,2.0E-4,0.02,0,0,0,0,-32768
153739,12605.62,13518.67,33.3910272,-4.9348566,6.13,8,15.3521,15.0647,14.5452,14.9201,14.4106,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0185,2,2,2,2,-32768
153740,10800.42,13386.89,33.4846413,-4.9416796,6.21,8,15.5804,15.1995,14.8698,14.9545,14.5653,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0182,0,0,0,0,-32768
155139,18037.07,13584.42,33.1093701,-4.9313362,8.26,8,17.3769,15.5446,14.5734,14.2388,13.8251,7.0E-4,2.0E-4,2.0E-4,1.0E-4,1.0E-4,0.0187,2,2,2,3,-32768
156476,584.75,13617.88,34.0143978,-4.9295816,6.39,8,16.6759,15.5873,14.8191,14.8104,14.4561,5.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0203,2,2,2,3,-32768
160340,16057.39,14111.89,33.2120427,-4.9041432,7.85,8,15.1846,14.7643,14.3477,14.5272,14.2104,3.0E-4,1.0E-4,2.0E-4,2.0E-4,2.0E-4,0.019,0,0,0,0,-32768
167734,4423.44,14728.17,33.8153144,-4.8723289,6.12,8,15.2587,14.9639,14.7439,14.9336,14.4304,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0198,2,2,2,2,-32768
168724,1892.91,14793.54,33.9465247,-4.8688861,10.17,8,15.4514,14.9481,14.1693,14.1581,13.8474,3.0E-4,2.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0199,0,0,0,0,-32768
171827,6503.05,15109.18,33.707476,-4.8526787,6.56,8,15.0087,14.8492,14.4155,14.7343,14.1901,3.0E-4,2.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0203,0,0,0,0,-32768
184121,7108.16,16002.92,33.6760905,-4.8065107,5.03,8,15.6957,15.3708,14.9855,15.2978,14.7104,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0206,0,0,0,0,-32768
184218,10502.37,16199.8,33.5001079,-4.7963502,82.56,8,22.729,99.0,14.6292,14.6647,99.0,0.1219,99.0,2.0E-4,2.0E-4,99.0,0.0218,51,51,51,51,-32768
187692,3062.64,16213.54,33.8858337,-4.7955563,7.44,8,17.8184,15.8713,14.9767,14.6812,14.1371,9.0E-4,3.0E-4,2.0E-4,2.0E-4,1.0E-4,0.0207,3,3,3,3,-32768
190893,665.21,16486.56,34.0101171,-4.7813783,6.17,8,15.5423,15.2442,14.7493,14.9561,14.5955,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0209,2,2,2,2,-32768
195664,11578.87,17139.8,33.4443017,-4.7477798,9.9,8,15.0326,14.3395,14.0168,14.237,13.963,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0217,2,2,2,2,-32768
199134,11416.71,17338.74,33.4527098,-4.7375032,7.14,8,16.8082,15.4683,14.714,14.717,14.2888,6.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0217,0,0,0,0,-32768
200407,2950.54,17507.18,33.8916089,-4.7287192,6.78,8,15.3733,15.0578,14.6215,14.8393,14.5232,3.0E-4,1.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0214,2,2,2,2,-32768
203330,16989.54,17680.27,33.163816,-4.7197612,6.3,8,15.7352,15.2444,14.8475,14.9725,14.6533,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0207,0,0,0,0,-32768
207169,17430.13,18105.78,33.1409902,-4.6977653,9.8,8,15.5728,14.78,14.1482,14.1702,13.8226,3.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0203,2,2,2,2,-32768
209354,9188.25,18354.56,33.5682367,-4.6850276,8.92,8,15.4942,14.8031,14.2463,14.401,13.9819,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0209,0,0,0,0,-32768
209882,6342.15,18270.79,33.7157746,-4.6893343,5.28,8,15.5828,15.3559,14.9414,15.1864,14.607,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0213,2,2,2,2,-32768
210341,6688.81,18403.78,33.6978023,-4.6824676,7.2,8,15.7749,15.0411,14.4854,14.6434,14.155,3.0E-4,2.0E-4,1.0E-4,2.0E-4,2.0E-4,0.0215,2,2,2,2,-32768
212224,15881.34,18587.19,33.221288,-4.672936,10.94,8,15.0766,14.4088,14.1349,14.1786,13.9645,2.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0204,0,0,0,0,-32768
215937,10289.14,19137.41,33.5111706,-4.6445826,9.79,8,15.1994,14.462,14.0089,14.1961,13.6237,3.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0207,2,2,2,2,-32768
219741,7761.06,18981.59,33.6422151,-4.6526262,5.35,8,15.525,15.2068,14.7978,15.1624,14.5978,3.0E-4,2.0E-4,2.0E-4,2.0E-4,2.0E-4,0.0214,0,0,0,0,-32768
4584,4470.11,52.08,37.6413598,-4.697249,31.86,8,22.1381,15.376,14.4578,13.8636,14.465,0.054,3.0E-4,2.0E-4,2.0E-4,5.0E-4,0.0276,27,27,27,27,-32768
4784,11454.68,474.72,37.2792922,-4.6754602,6.45,8,16.4318,15.5095,14.9241,14.8027,14.7361,5.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0311,2,2,2,2,-32768
10327,10157.03,1135.31,37.3465603,-4.6413374,7.72,8,16.3759,15.2645,14.6998,14.4405,14.4734,5.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0278,0,0,0,0,-32768
13718,4476.23,1455.67,37.6410173,-4.6247358,16.31,8,16.8382,15.0553,14.3151,13.9282,13.5991,0.0010,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0274,2,2,2,2,-32768
17541,18865.41,1895.41,36.8951951,-4.6019095,9.01,8,16.8024,15.3107,14.5544,14.0964,14.083,6.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0273,0,0,0,0,-32768
22313,18137.58,2516.01,36.9329361,-4.5698718,8.93,8,15.5783,14.8176,14.3767,14.1614,14.2688,3.0E-4,1.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0272,2,2,2,2,-32768
24395,10207.19,2590.34,37.3439626,-4.5661646,6.84,8,15.7573,15.2353,14.8809,14.6864,14.7426,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0265,0,0,0,0,-32768
24944,14461.08,2736.58,37.1234873,-4.5585669,9.19,8,15.6476,14.8553,14.2239,13.931,13.7551,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.032,2,2,2,2,-32768
27033,14462.43,2901.21,37.1234199,-4.5500614,7.51,8,15.0304,14.8725,14.5294,14.3589,14.2302,2.0E-4,1.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0313,2,2,2,2,-32768
27194,8836.73,2970.15,37.4149929,-4.5465409,7.43,8,15.8231,15.1577,14.7693,14.5463,14.7019,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0254,2,2,2,2,-32768
31358,13359.84,3306.51,37.1805702,-4.5291394,6.45,8,15.8077,15.3797,14.9257,14.7077,14.5519,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0304,0,0,0,0,-32768
35283,11391.08,3703.91,37.282608,-4.508627,70.39,8,99.0,14.2902,14.2416,14.2027,19.0045,99.0,1.0E-4,2.0E-4,2.0E-4,0.0112,0.0284,35,35,35,35,-32768
35838,921.09,3810.48,37.8252164,-4.5029857,6.65,8,15.8708,15.18,14.7787,14.6571,14.6771,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0243,0,0,0,0,-32768
37339,4278.4,3967.3,37.6512249,-4.4949712,7.72,8,16.0151,15.0766,14.6371,14.3508,14.425,4.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0281,0,0,0,0,-32768
37572,15592.12,3901.72,37.0648907,-4.4983484,6.26,8,16.4441,15.5138,14.9835,14.8364,14.8085,5.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.027,0,0,0,0,-32768
42518,12600.58,4567.12,37.2199335,-4.4640188,7.31,8,15.4193,15.1338,14.801,14.56,14.5701,4.0E-4,2.0E-4,3.0E-4,2.0E-4,4.0E-4,0.0278,2,2,2,2,-32768
48389,7133.21,5288.49,37.5032639,-4.4267527,12.62,8,16.1735,15.0153,14.0281,13.5415,13.2593,5.0E-4,2.0E-4,1.0E-4,1.0E-4,2.0E-4,0.026,0,0,0,0,-32768
48436,16246.63,5317.24,37.0310035,-4.425201,9.88,8,14.6163,14.3375,14.0118,13.8688,13.9008,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0258,0,0,0,0,-32768
59415,14721.21,6330.12,37.1100672,-4.3729021,8.5,8,14.9563,14.6304,14.281,14.2499,14.3966,2.0E-4,1.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0264,0,0,0,0,-32768
68395,9201.21,7121.87,37.3960955,-4.33204,6.5,8,15.4907,15.3008,14.9684,14.7443,14.5484,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0276,0,0,0,0,-32768
69542,3583.06,6821.83,37.6872004,-4.3474769,6.68,8,15.3166,15.0907,14.857,14.6895,14.6479,3.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.027,3,3,3,3,-32768
73560,272.71,7591.29,37.8586947,-4.3076322,6.43,8,15.714,15.2033,14.8539,14.7384,14.5553,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0237,0,0,0,0,-32768
76976,3176.04,7947.77,37.7082645,-4.2892956,6.2,8,15.7201,15.3205,14.9298,14.8509,14.7372,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0272,0,0,0,0,-32768
76996,13291.85,7888.14,37.1841507,-4.2924276,8.02,8,15.2418,14.8668,14.5108,14.3738,14.4531,3.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0272,2,2,2,2,-32768
77699,17751.31,7634.94,36.9530976,-4.3054177,9.33,8,15.0578,14.5854,14.1726,14.0658,14.206,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0256,3,3,3,3,-32768
80041,11017.53,8221.56,37.3019885,-4.2752202,7.81,8,16.6641,15.522,14.8904,14.5021,14.492,6.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0285,0,0,0,0,-32768
81204,17915.87,8277.18,36.9445896,-4.2722317,6.85,8,15.6934,15.1622,14.7993,14.651,14.7551,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0252,0,0,0,0,-32768
92277,14579.22,8732.02,37.117465,-4.248808,8.71,8,16.2372,15.1153,14.4873,14.2202,14.2991,4.0E-4,1.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0263,34,34,34,34,-32768
92931,5301.2,9487.7,37.5981359,-4.2097734,6.64,8,15.4816,15.2304,14.9939,14.6822,14.6065,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0313,0,0,0,0,-32768
110648,14141.44,11109.24,37.1401817,-4.1259932,8.27,8,16.3471,15.331,14.6708,14.3388,14.3096,5.0E-4,2.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0254,2,2,2,2,-32768
111171,18378.76,11193.17,36.9206956,-4.1215632,6.19,8,15.6258,15.1156,14.7154,14.6118,14.6616,3.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0262,0,0,0,0,-32768
111201,1450.78,11298.52,37.7975547,-4.1161337,8.14,8,15.7106,15.0997,14.5223,14.3256,14.2803,3.0E-4,1.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0277,0,0,0,0,-32768
116140,17644.09,11571.5,36.95876,-4.1020372,10.43,8,19.9766,14.778,14.5608,14.3786,15.1935,0.0031,1.0E-4,2.0E-4,1.0E-4,5.0E-4,0.0255,3,3,3,3,-32768
118438,17643.25,11760.97,36.958809,-4.0922485,31.43,8,20.0774,15.2367,14.4291,14.9742,16.5095,0.0066,2.0E-4,2.0E-4,3.0E-4,0.0015,0.0257,3,3,3,3,-32768
119380,310.23,12090.33,37.8566065,-4.0751919,7.47,8,15.1037,14.8451,14.6135,14.4787,14.5955,2.0E-4,1.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0274,0,0,0,0,-32768
119721,4516.42,12146.49,37.638745,-4.0723918,6.34,8,15.1138,15.161,14.8724,14.7461,14.5601,2.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0303,0,0,0,0,-32768
120310,13603.18,12030.27,37.168076,-4.078415,6.74,8,16.4999,15.5192,14.9874,14.7179,14.6403,5.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0262,0,0,0,0,-32768
124539,10942.43,12597.91,37.3058988,-4.0491099,10.76,8,15.1629,14.6708,14.1826,13.8501,13.9488,3.0E-4,1.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0289,2,2,2,2,-32768
128647,1002.05,12960.4,37.8207484,-4.0302603,7.26,8,15.2011,14.8693,14.5869,14.5273,14.5811,2.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0279,0,0,0,0,-32768
130049,10727.82,13101.05,37.3170163,-4.0231154,8.37,8,15.2729,14.9309,14.6125,14.3067,14.3604,3.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.029,0,0,0,0,-32768
130400,2453.01,13063.84,37.7455977,-4.0249539,6.32,8,15.2944,15.2062,14.945,14.8335,14.7829,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0295,0,0,0,0,-32768
130446,180.19,13125.77,37.8633078,-4.0216922,10.12,8,15.0733,14.5955,14.1403,13.9277,13.898,5.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0279,0,1,0,1,-32768
130530,6046.66,13175.26,37.5594707,-4.0192614,9.52,8,16.633,15.3394,14.3858,13.8357,13.5125,6.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0291,2,2,2,2,-32768
133725,9256.44,13434.31,37.3932244,-4.0058988,7.83,8,15.1526,14.8097,14.5435,14.4012,14.4693,2.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0286,2,2,2,2,-32768
134789,17444.03,13317.17,36.9691691,-4.0118527,6.75,8,15.3788,14.9276,14.5883,14.4476,14.4946,3.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0272,2,2,2,2,-32768
140077,3221.77,14067.99,37.7057598,-3.9730917,10.74,8,17.7258,15.8443,14.8364,13.8625,13.3515,0.0012,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0304,0,0,0,0,-32768
141423,17713.13,14202.36,36.9552563,-3.9661127,7.29,8,15.2668,14.8486,14.4023,14.3026,14.2835,3.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0269,0,0,0,0,-32768
141586,8267.87,14100.08,37.4444224,-3.9714978,8.26,8,17.7585,15.968,14.9763,14.2226,13.9794,0.0012,2.0E-4,3.0E-4,2.0E-4,2.0E-4,0.0278,0,0,0,0,-32768
142014,15220.55,14327.19,37.0843456,-3.9597176,11.77,8,16.0892,14.915,14.1004,13.6088,13.3871,6.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0288,0,0,0,0,-32768
148409,7354.32,14817.84,37.4917296,-3.934409,11.2,8,15.3072,14.3861,14.0311,13.722,13.8752,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0263,2,2,2,2,-32768
149369,1857.69,14827.71,37.7763832,-3.9338097,6.52,8,15.656,15.242,14.8501,14.7812,14.795,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0277,2,2,2,2,-32768
150497,15535.9,14797.88,37.0680234,-3.9353941,7.68,8,16.5058,15.345,14.6624,14.5259,14.453,6.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0288,2,2,2,2,-32768
157227,8356.19,15320.8,37.4398425,-3.9084294,0.0,0,22.1462,99.0,14.7444,99.0,14.9703,0.0262,99.0,2.0E-4,99.0,4.0E-4,0.0266,3,3,3,3,-32768
159585,17955.47,15594.11,36.9427461,-3.8942026,9.32,8,14.9518,14.6241,14.2161,14.0924,14.1776,2.0E-4,1.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0262,0,0,0,0,-32768
161005,8977.67,15778.42,37.4076574,-3.8847883,10.44,8,14.9684,14.6107,14.2016,13.981,14.0297,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0273,2,2,2,2,-32768
171386,4641.98,16309.52,37.6321695,-3.8573098,8.29,8,15.4689,15.005,14.4322,14.2342,14.0172,3.0E-4,1.0E-4,2.0E-4,1.0E-4,2.0E-4,0.029,2,2,2,2,-32768
182007,704.92,16708.66,37.8360217,-3.8366023,7.5,8,15.1224,14.9366,14.6098,14.5369,14.4666,2.0E-4,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0294,3,3,3,3,-32768
186711,4612.61,16926.16,37.6336796,-3.8254515,7.22,8,16.3076,15.4401,14.8246,14.5458,14.364,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0292,2,2,2,2,-32768
186841,6755.41,16811.58,37.522726,-3.8313978,0.0,0,15.2468,99.0,14.4557,99.0,14.2113,3.0E-4,99.0,2.0E-4,99.0,3.0E-4,0.0263,0,1,0,1,-32768
192408,2650.29,17248.58,37.7352794,-3.808757,7.54,8,15.9584,15.2219,14.6934,14.4913,14.3697,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0294,0,0,0,0,-32768
193276,14640.35,17192.33,37.1144419,-3.8117016,8.9,8,20.4891,15.0401,14.6452,14.5654,15.2925,0.0062,1.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0301,3,3,3,3,-32768
193277,14639.67,17333.23,37.1144797,-3.804422,6.14,8,20.9911,15.347,14.93,14.9387,14.9484,0.0065,1.0E-4,2.0E-4,2.0E-4,3.0E-4,0.03,3,3,3,3,-32768
194250,14639.91,17379.0,37.1144679,-3.8020576,11.76,8,21.6025,15.1386,14.725,14.6188,16.1147,0.0158,2.0E-4,2.0E-4,2.0E-4,8.0E-4,0.03,3,3,3,3,-32768
198426,559.74,17635.89,37.8435098,-3.7886954,10.23,8,14.7568,14.3811,14.075,14.0006,13.9714,2.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0292,0,0,0,0,-32768
199918,1466.7,17504.46,37.7965553,-3.7955099,13.78,8,99.0,14.5774,14.5245,14.2462,16.5965,99.0,1.0E-4,2.0E-4,1.0E-4,0.0015,0.0301,3,3,3,3,-32768
200080,13098.68,17624.19,37.1942737,-3.7894098,12.11,8,17.3173,15.4931,14.4618,13.7228,13.4827,8.0E-4,2.0E-4,2.0E-4,1.0E-4,2.0E-4,0.0277,0,0,0,0,-32768
200118,10482.83,17606.52,37.3297177,-3.7903402,6.39,8,15.3443,15.2855,14.949,14.8392,14.7582,3.0E-4,2.0E-4,2.0E-4,2.0E-4,4.0E-4,0.0293,2,2,2,2,-32768
204215,3647.02,17921.96,37.6836568,-3.7739884,11.77,8,15.3621,14.5891,14.0361,13.7674,13.775,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0307,0,0,0,0,-32768
207690,11523.52,18023.19,37.2758352,-3.7688086,8.78,8,15.1922,14.7939,14.4328,14.2325,14.361,2.0E-4,1.0E-4,2.0E-4,1.0E-4,3.0E-4,0.0274,0,0,0,0,-32768
207840,16990.99,18129.49,36.9927528,-3.7632405,22.88,8,17.0048,15.5384,14.8858,14.4841,14.2019,0.0013,3.0E-4,3.0E-4,2.0E-4,4.0E-4,0.0319,3,3,3,3,-32768
211465,2761.89,18362.96,37.7294747,-3.7511873,11.18,8,15.2544,14.6072,14.0724,13.8399,13.8261,3.0E-4,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0329,0,0,0,0,-32768
217555,2657.22,18490.0,37.7348911,-3.7446219,6.81,8,16.3682,15.4642,14.8817,14.6993,14.5096,4.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0334,2,2,2,2,-32768
220464,12019.51,18480.28,37.2501578,-3.7451908,9.15,8,15.0675,14.6241,14.2182,14.1158,14.1874,2.0E-4,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0268,2,2,2,2,-32768
222739,3322.16,19275.18,37.7004472,-3.7040715,5.94,8,15.7404,15.4592,14.9894,14.9683,14.852,4.0E-4,2.0E-4,3.0E-4,2.0E-4,4.0E-4,0.0349,8,8,8,8,-32768
223889,8035.17,19295.36,37.4564446,-3.7030855,0.0,0,15.8628,99.0,14.2517,99.0,14.3174,5.0E-4,99.0,2.0E-4,99.0,3.0E-4,0.028,1,1,1,1,-32768
224812,2237.97,18974.74,37.7565847,-3.7195701,7.33,8,15.4591,15.1706,14.8555,14.6018,14.652,3.0E-4,2.0E-4,2.0E-4,2.0E-4,3.0E-4,0.0338,2,2,2,2,-32768
226255,18157.09,18674.15,36.932395,-3.7350738,28.94,8,16.9658,15.4918,14.8018,14.3753,14.0667,0.0012,3.0E-4,3.0E-4,2.0E-4,4.0E-4,0.0334,0,0,0,0,-32768
5709,6980.29,375.07,37.5114391,-5.613931,6.37,8,15.3243,15.036,14.7526,14.7588,14.5087,2.0E-4,2.0E-4,1.0E-4,2.0E-4,3.0E-4,0.0284,0,0,0,0,-32768
