IAUNAME,SOURCEID,CUEVENTID,FRAMESETID,RA2000,DEC2000,L,B,LAMBDA,ETA,PRIORSEC,UMGPNT,UMGPNTERR,GMRPNT,GMRPNTERR,RMIPNT,RMIPNTERR,IMZPNT,IMZPNTERR,UMGEXT,UMGEXTERR,GMREXT,GMREXTERR,RMIEXT,RMIEXTERR,IMZEXT,IMZEXTERR,MERGEDCLASSSTAT,MERGEDCLASS,PSTAR,PGALAXY,PNOISE,PSATURATED,EBV,AU,AG,AR,AI,AZ,UMJD,UPETROMAG,UPETROMAGERR,UAPERMAG3,UAPERMAG3ERR,UAPERMAG4,UAPERMAG4ERR,UAPERMAG6,UAPERMAG6ERR,UAPERMAGNOAPERCORR3,UAPERMAGNOAPERCORR4,UAPERMAGNOAPERCORR6,UHLCORSMJRADAS,UGAUSIG,UELL,UPA,UERRBITS,UAVERAGECONF,UCLASS,UCLASSSTAT,UPPERRBITS,USEQNUM,UXI,UETA,GMJD,GPETROMAG,GPETROMAGERR,GAPERMAG3,GAPERMAG3ERR,GAPERMAG4,GAPERMAG4ERR,GAPERMAG6,GAPERMAG6ERR,GAPERMAGNOAPERCORR3,GAPERMAGNOAPERCORR4,GAPERMAGNOAPERCORR6,GHLCORSMJRADAS,GGAUSIG,GELL,GPA,GERRBITS,GAVERAGECONF,GCLASS,GCLASSSTAT,GPPERRBITS,GSEQNUM,GXI,GETA,RMJD,RPETROMAG,RPETROMAGERR,RAPERMAG3,RAPERMAG3ERR,RAPERMAG4,RAPERMAG4ERR,RAPERMAG6,RAPERMAG6ERR,RAPERMAGNOAPERCORR3,RAPERMAGNOAPERCORR4,RAPERMAGNOAPERCORR6,RHLCORSMJRADAS,RGAUSIG,RELL,RPA,RERRBITS,RAVERAGECONF,RCLASS,RCLASSSTAT,RPPERRBITS,RSEQNUM,RXI,RETA,IMJD,IPETROMAG,IPETROMAGERR,IAPERMAG3,IAPERMAG3ERR,IAPERMAG4,IAPERMAG4ERR,IAPERMAG6,IAPERMAG6ERR,IAPERMAGNOAPERCORR3,IAPERMAGNOAPERCORR4,IAPERMAGNOAPERCORR6,IHLCORSMJRADAS,IGAUSIG,IELL,IPA,IERRBITS,IAVERAGECONF,ICLASS,ICLASSSTAT,IPPERRBITS,ISEQNUM,IXI,IETA,ZMJD,ZPETROMAG,ZPETROMAGERR,ZAPERMAG3,ZAPERMAG3ERR,ZAPERMAG4,ZAPERMAG4ERR,ZAPERMAG6,ZAPERMAG6ERR,ZAPERMAGNOAPERCORR3,ZAPERMAGNOAPERCORR4,ZAPERMAGNOAPERCORR6,ZHLCORSMJRADAS,ZGAUSIG,ZELL,ZPA,ZERRBITS,ZAVERAGECONF,ZCLASS,ZCLASSSTAT,ZPPERRBITS,ZSEQNUM,ZXI,ZETA,PRIMARY_SOURCE
VST-ATLAS J032707.07-285942.81,730226486223,22911,730144538530,51.77946881420348,-28.99522519962638,225.36139131763127,-55.75866368379579,-39.59711439933637,-173.51752320670863,0,1.9334078,0.0060421797,0.9059324,0.0010739025,0.33981895,0.0010139082,0.2688465,0.001385808,1.999239,0.0060421797,0.8980484,0.0010739025,0.054896355,0.0010139082,0.50514317,0.001385808,3.1719868,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.01261517,0.06503121,0.047849342,0.03470433,0.026315246,0.018657837,,16.896824,0.0073419698,16.886024,0.0059809047,16.88409,0.005715173,16.884987,0.006609607,17.298075,17.0948,16.926842,0.46234763,4.349101,0.024328887,119.53146,0,96.257744,-1,1.7368326,,36,0.0,0.0,,15.02422,8.423653E-4,14.952617,8.583191E-4,14.948564,8.003665E-4,14.944965,7.6731626E-4,15.298836,15.137277,14.98953,0.35647258,4.478412,0.03072691,70.22338,0,100.0934,-1,1.4809021,16,120,-0.025997136,0.029046437,,14.301442,6.948995E-4,14.046684,6.4541056E-4,14.041621,6.020995E-4,14.03879,5.702741E-4,14.400787,14.242708,14.0835705,0.0,4.7283726,0.033738554,78.446236,0,100.309166,-1,1.3245022,16,149,-0.03189281,-0.0067079742,,13.673318,6.944591E-4,13.706865,7.8195584E-4,13.701195,6.866669E-4,13.691335,6.237284E-4,14.345891,14.052722,13.779112,0.6911898,8.457832,0.12906313,79.127014,0,102.29268,-1,0.5838155,,120,-0.054109,-0.06987074,,13.420965,0.0012029101,13.438019,0.0011441193,13.436439,0.0010760885,13.43356,0.0010666176,13.840748,13.674919,13.487035,0.5678423,6.5049853,0.10555482,83.255905,0,102.964386,-1,1.1627947,,75,-0.040060725,9.123287E-4,1
VST-ATLAS J032727.32-285856.93,730226486229,22911,730144538530,51.8638148229452,-28.982480330299158,225.35366998098712,-55.68391874117756,-39.66851472765145,-173.48826589443726,0,1.0293436,0.0046983785,0.584815,0.0013720195,0.22843361,0.0014641272,0.18651962,0.0021162194,1.0951748,0.0046983785,0.576931,0.0013720195,-0.05648899,0.0014641272,0.42281628,0.0021162194,-1.1650183,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010277721,0.052981656,0.038983397,0.02827401,0.021439325,0.015200749,,16.385788,0.005088943,16.356956,0.004583065,16.360355,0.004323113,16.366274,0.0047238325,16.769007,16.571066,16.408129,0.4270568,4.501072,0.028569043,32.228653,0,109.066895,-1,-0.72524506,,42,0.0,0.0,,15.326887,0.0010154595,15.327613,0.0010345413,15.328042,9.686318E-4,15.329639,9.412805E-4,15.673832,15.516755,15.374204,0.47168663,6.0373793,0.095029294,73.35389,0,101.68216,-1,-0.7254496,,137,0.0107569145,-0.025026696,,14.735098,8.9004077E-4,14.742798,9.0120034E-4,14.742326,8.451185E-4,14.744477,8.1598916E-4,15.096901,14.943413,14.789258,0.45465896,6.2980065,0.103744626,62.53047,0,100.59166,-1,0.04835229,,176,-0.0012010029,-0.03430529,,14.50953,0.0010870779,14.514364,0.0011539091,14.513666,0.0010212943,14.50838,9.584332E-4,15.15339,14.865193,14.596157,0.5864542,7.563636,0.07818651,84.393105,0,100.12482,-1,0.12588656,,137,-0.022527305,-0.03247855,,14.346687,0.0019749638,14.327845,0.0017739441,14.330724,0.0017009833,14.330702,0.0018174533,14.730574,14.569204,14.384176,0.48906505,5.6037545,0.074138165,92.14381,0,98.86236,-1,-0.8517951,,82,0.0066945315,-0.01654226,1
VST-ATLAS J032721.17-285204.62,730226486249,22911,730144538530,51.83820929209969,-28.867950712023926,225.14727649480125,-55.69307128003697,-39.70111402106878,-173.63387494426016,0,1.5980358,0.005574799,0.7032194,0.0012146089,0.23319149,0.0012434253,0.15168858,0.0018133069,1.663867,0.005574799,0.6953354,0.0012146089,-0.05173111,0.0012434253,0.38798523,0.0018133069,-0.6778014,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010589545,0.054589104,0.040166143,0.029131837,0.02208979,0.015661936,,16.708338,0.006491435,16.687479,0.0054951245,16.690514,0.005236651,16.68987,0.005933501,17.09953,16.901224,16.731726,0.44428027,4.4704876,0.036709428,159.41699,0,102.58484,-1,0.0,,62,0.0,0.0,,15.083811,9.142212E-4,15.089443,9.3914417E-4,15.090899,8.78767E-4,15.090981,8.4817316E-4,15.435662,15.279613,15.135545,0.4738518,6.2290816,0.09634799,71.114426,0,101.522644,-1,0.15351065,,303,0.0065360097,0.0063901064,,14.373727,7.520592E-4,14.386224,7.702487E-4,14.38761,7.217339E-4,14.390469,6.9081876E-4,14.740327,14.588697,14.435249,0.4612659,6.714594,0.11727512,71.84758,0,102.53154,-1,-0.7368671,,428,-0.0011411943,-0.0050063645,,14.16096,9.0432056E-4,14.153032,9.7612676E-4,14.165361,8.6691894E-4,14.1658745,8.0406823E-4,14.792058,14.516889,14.253652,0.53434485,7.794527,0.10200727,80.33058,0,102.51872,-1,-1.0135263,,285,-0.0076737897,0.02427572,,14.005775,0.0016590804,14.001344,0.0015281553,14.000015,0.0014518617,13.998871,0.0015059576,14.404073,14.238496,14.052345,0.5233276,5.8534956,0.09774977,93.11829,0,103.73507,-1,-0.2168954,,163,0.01960295,0.010603512,1
VST-ATLAS J032725.31-285102.29,730226486254,22911,730144538530,51.85547120773657,-28.850636751105455,225.11988604405065,-55.67604494558241,-39.722480491231195,-173.64489030463784,0,2.3713665,0.011529067,1.1788683,0.0014449824,0.40557003,0.0012156261,0.2819395,0.0016364254,2.4371977,0.011529067,1.1709843,0.0014449824,0.12064743,0.0012156261,0.51823616,0.0016364254,-0.98796815,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010287717,0.053033184,0.03902131,0.02830151,0.021460177,0.015215533,,18.068151,0.01890733,17.999296,0.011465553,17.999485,0.011572088,18.035013,0.016049145,18.411346,18.210196,18.076868,0.3740159,3.744334,0.036017,27.140049,0,99.02068,-1,-0.0515617,,67,0.0,0.0,,15.54803,0.0010742077,15.62793,0.0012085018,15.630303,0.0011351062,15.590704,0.0010928401,15.974149,15.819016,15.635268,0.54026216,3.4589117,0.012212276,0.38526917,0,100.46342,-1,-0.24291348,16,320,-0.040599197,0.0097017,,14.4739685,7.330514E-4,14.449061,7.921474E-4,14.451542,7.4283435E-4,14.416743,6.989039E-4,14.8031645,14.652629,14.461524,0.32911637,3.385789,0.010068715,98.87097,0,101.56636,-1,-0.792131,16,461,-0.05044748,-0.0091634,,13.950154,7.3725043E-4,14.043491,9.2208973E-4,14.056627,8.1857404E-4,14.037777,7.4840034E-4,14.682517,14.4081545,14.125554,0.75354123,3.9420705,0.041320443,65.10599,0,76.73224,-1,-1.261884,4194448,311,-0.052120328,-0.0036531314,,13.695658,0.0013121052,13.761552,0.0013519018,13.758469,0.001277184,13.741347,0.0012856002,14.164281,13.996949,13.794822,0.62055117,3.1397414,0.09336597,98.326775,0,101.97397,-1,0.17138585,16,183,-0.026226372,-0.0015604954,1
VST-ATLAS J032715.68-285101.80,730226486255,22911,730144538530,51.81534223546694,-28.850500045957737,225.1123941466831,-55.710938858703386,-39.69128857274283,-173.66594937454002,0,2.1098719,0.007871446,1.0022478,0.0012280812,0.30203533,0.0011276832,0.23955154,0.0015657543,2.175703,0.007871446,0.9943638,0.0012280812,0.017112732,0.0011276832,0.4758482,0.0015657543,-1.4411256,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.011405046,0.058793016,0.04325934,0.03137528,0.023790926,0.016868062,,17.39791,0.010731882,17.347956,0.0078077544,17.356554,0.0076597417,17.367104,0.009535035,17.760006,17.567265,17.408958,0.39093533,3.99568,0.020380318,156.2106,0,92.41217,-1,-1.351118,,68,0.0,0.0,,15.235132,9.782199E-4,15.238084,9.993173E-4,15.240243,9.360283E-4,15.23998,9.067239E-4,15.584303,15.428957,15.284544,0.46441442,6.12875,0.077667415,62.448326,0,100.10134,-1,-0.24755721,,324,-0.08471136,-0.051989786,,14.214172,6.7511754E-4,14.235836,7.138266E-4,14.237467,6.685036E-4,14.240075,6.3749717E-4,14.589939,14.438554,14.284856,0.42865238,4.9873486,0.037585497,95.250206,0,101.77023,-1,-0.6502346,16,465,-0.09530126,-0.06438377,,13.9006605,7.5933884E-4,13.933801,8.7299536E-4,13.945739,7.7399507E-4,13.939624,7.095105E-4,14.572826,14.297266,14.027401,0.6088873,6.253801,0.031012952,82.134,0,72.382,-1,-1.0335554,4194448,310,-0.10807628,-0.056022063,,13.686732,0.0013829368,13.694249,0.0012997944,13.692466,0.0012271036,13.689917,0.0012382962,14.096978,13.930946,13.743391,0.5484464,6.1958904,0.10498065,89.61258,0,101.95859,-1,2.908043E-9,,185,-0.059263807,-0.058180034,1
VST-ATLAS J032730.83-284924.44,730226486265,22911,730144538530,51.87846928338486,-28.8234544048745,225.07619522690428,-55.65286182498742,-39.75283440876974,-173.66432671629022,730144538534,1.304491,0.006021484,0.6281681,0.0015175013,,,,,1.3703222,0.006021484,0.6202841,0.0015175013,,,,,-0.046682347,-1,0.9999809,9.5258065E-6,9.5258065E-6,0.0,0.009898357,0.05102603,0.037544467,0.02723038,0.020647973,0.01463967,,16.900728,0.0072671436,16.8601,0.0059095672,16.86455,0.005662869,16.872671,0.006568436,17.27215,17.07526,16.914526,0.42205572,4.0906196,0.03688234,171.55331,0,49.535748,-1,-0.35257846,4194432,78,0.0,0.0,,15.568995,0.0011096781,15.555609,0.0011555431,15.557478,0.0010843277,15.556516,0.0010610934,15.901828,15.746191,15.60108,0.4123757,5.210103,0.03455746,103.90658,0,49.221584,-1,-1.16438,4194432,350,0.0494033,0.014773581,,14.909746,9.495316E-4,14.927441,9.836311E-4,14.921238,9.2099456E-4,14.914004,8.903996E-4,15.281544,15.122325,14.958785,0.45943174,5.870193,0.06341934,95.39959,0,50.03307,-1,0.8419947,4194432,521,0.03962907,-0.020329503,,,,,,,,,,,,,,,,,,,,,,,,,,14.517428,0.0021172685,14.518752,0.0019514452,14.511058,0.0018703496,14.492393,0.002012067,14.921481,14.749538,14.545867,0.5594938,5.538879,0.12723601,92.61903,0,49.501358,-1,1.7349588,4194432,200,-0.016113238,-0.026020112,0
VST-ATLAS J032648.51-284613.58,730226488283,22911,730144538533,51.70210974081541,-28.77043771840159,224.95049102591028,-55.80012074911344,-39.639503316658214,-173.8172898159648,0,0.9079199,0.0042585596,0.44578075,0.0013452652,0.12559414,0.0015139331,0.12438202,0.0023147091,0.9728308,0.0042585596,0.44499207,0.0013452652,-0.12182236,0.0015139331,0.31584263,0.0023147091,0.2342628,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.014456263,0.07452204,0.054832604,0.039769176,0.030155763,0.021380812,,16.152996,0.004421781,16.126696,0.004142847,16.127588,0.0038761322,16.128212,0.0041291807,16.53668,16.335487,16.176573,0.4502924,4.558695,0.046578705,121.99502,0,103.187256,-1,-0.44779757,,14,0.0,0.0,,15.383447,0.0010323704,15.218776,9.859756E-4,15.219574,9.2222914E-4,15.220426,8.9122314E-4,15.563849,15.406366,15.261677,0.1992012,4.506487,0.024839163,105.149475,0,101.21933,-1,0.1307397,16,81,0.01890107,-0.0141773615,,14.532863,7.781082E-4,14.772995,9.1519975E-4,14.772995,8.5946755E-4,14.7750025,8.3217473E-4,15.118857,14.967509,14.814489,0.7768594,4.6157885,0.030130506,106.07297,0,100.5223,-1,0.11256917,16,116,-0.0045728954,-0.0069547035,,14.625696,0.0011643063,14.647401,0.0012059862,14.645591,0.0010775301,14.641742,0.0010226509,15.24068,14.969157,14.706976,0.50951123,7.4871144,0.026476324,154.01315,0,100.40609,-1,0.49434766,,83,-0.017267944,-0.0014300519,,14.542491,0.0022014577,14.523019,0.0019757214,14.522524,0.0018980479,14.521498,0.0020678213,14.924837,14.75652,14.569509,0.5170884,5.43458,0.10292333,103.69511,0,99.36502,-1,0.15322565,,46,0.0010592798,0.0068287426,1
VST-ATLAS J032627.16-284418.73,730226488298,22911,730144538533,51.61315500294297,-28.73853739991076,224.8777346582349,-55.873810331159795,-39.58451042077785,-173.90015426655248,0,1.2340775,0.003886307,0.60666656,0.0010381538,0.09331417,0.0011275447,0.22956753,0.0016311888,1.2989883,0.003886307,0.6058779,0.0010381538,-0.15410233,0.0011275447,0.42102814,0.0016311888,-1.912464,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.014855247,0.0765788,0.05634595,0.040866785,0.030988045,0.02197091,,16.016123,0.0039439015,16.001587,0.0038063193,15.99988,0.0035442514,15.990813,0.00369442,16.411572,16.207779,16.039173,0.45336106,4.5774837,0.023189127,49.134556,0,51.09727,-1,-0.5197784,4194432,29,0.0,0.0,,14.721006,7.2061375E-4,14.767509,7.844198E-4,14.769558,7.3263963E-4,14.772542,7.0076564E-4,15.112583,14.95635,14.813793,0.5010462,4.7509513,0.031875134,80.11821,0,50.05132,-1,-0.689008,4194448,178,0.024734437,0.044828564,,14.527248,7.890281E-4,14.160843,6.800359E-4,14.170748,6.396744E-4,14.176391,6.105672E-4,14.506705,14.365263,14.215878,0.0,4.6612153,0.026178122,84.727554,0,49.31189,-1,-2.1387634,4194448,254,0.0080933245,0.050890654,,14.251361,8.35601E-4,14.067529,8.9939317E-4,14.134459,8.2622096E-4,14.2210655,8.0166594E-4,14.660808,14.458025,14.2863,0.4884171,6.4148917,0.34086776,88.37098,0,45.85821,-1,-0.047982834,4194432,168,0.30111602,0.0985967,,13.8515415,0.0014136208,13.837961,0.0013608339,13.842402,0.0012882256,13.845149,0.0013115838,14.239779,14.076399,13.89316,0.5111347,5.6615014,0.09263742,97.005394,0,47.932144,-1,-0.60002035,4194432,105,-0.025309509,0.05854888,1
VST-ATLAS J032651.57-283532.19,730226488339,22911,730144538533,51.7148839104075,-28.592275489323033,224.63832504731482,-55.76764660750453,-39.73036323316452,-174.01696242727334,0,1.1485758,0.004077601,0.6114464,0.001118346,0.2016697,0.0011696934,0.18791676,0.0017018692,1.2134886,0.004077601,0.6106577,0.001118346,-0.045746803,0.0011696934,0.37937737,0.0017018692,-1.35379,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.011968978,0.061700083,0.045398332,0.032926656,0.024967287,0.017702118,,16.036875,0.004183542,16.021963,0.003988333,16.02171,0.003723386,16.01352,0.003916534,16.43195,16.22961,16.06188,0.4654702,4.7488866,0.040067613,141.45862,0,101.04489,-1,0.50863975,,70,0.0,0.0,,14.863038,8.1680046E-4,14.873387,8.485441E-4,14.874663,7.92725E-4,14.87591,7.601721E-4,15.218461,15.061456,14.917161,0.49413207,6.464422,0.106575966,73.947296,0,101.755714,-1,-0.6582494,,460,-0.018163417,-0.0020215,,14.24305,7.0975313E-4,14.261941,7.284714E-4,14.264129,6.831493E-4,14.265477,6.526389E-4,14.607803,14.458643,14.304964,0.46083763,6.8155,0.08621055,79.69046,0,101.71325,-1,-0.81121695,,765,0.017848415,-0.008883376,,14.02884,8.46753E-4,14.060271,9.151569E-4,14.0623865,8.151726E-4,14.058312,7.5381907E-4,14.65355,14.385953,14.123547,0.58063173,7.8752866,0.08643037,73.75644,0,101.21727,-1,-0.36946005,,483,0.048229713,-0.029815726,,13.874769,0.001536975,13.8723545,0.0014348682,13.874992,0.0013597297,13.874367,0.0013933929,14.274173,14.108989,13.922378,0.5306151,5.885598,0.09584385,89.14323,0,102.0178,-1,-1.3275588,,288,-0.0030516163,-0.019156238,1
VST-ATLAS J032822.80-285544.63,730226487608,22911,730144538532,52.09501432035491,-28.92906470014192,225.30075585853626,-55.47683627060719,-39.87268379551095,-173.42874773072893,0,1.740694,0.008438582,0.7952013,0.001520529,0.30827236,0.0014881185,0.2292633,0.002126519,1.7987595,0.008438582,0.7959719,0.001520529,0.003921509,0.0014881185,0.4511919,0.002126519,1.1388646,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.0077845817,0.04012952,0.02952692,0.021415384,0.016238637,0.011513396,,17.319761,0.012890169,17.337154,0.008352542,17.324667,0.008297973,17.306124,0.010840653,17.732763,17.522343,17.34544,0.48501477,4.072196,0.05693406,168.91757,0,99.68461,-1,2.2703705,,39,0.0,0.0,,15.592572,0.0011874513,15.59646,0.0012019529,15.59674,0.001127081,15.596934,0.0011053424,15.934004,15.776344,15.632922,0.4484516,5.643152,0.025038242,15.536568,0,101.795944,-1,-0.39114752,,208,0.029948788,-0.012867169,,14.781018,9.2317397E-4,14.801259,9.31299E-4,14.800648,8.744341E-4,14.79909,8.451786E-4,15.138032,14.986894,14.833267,0.46454868,6.3123693,0.07389814,63.36668,0,101.55479,-1,0.2427624,,294,0.05786306,0.027993938,,14.495869,0.0010968968,14.492987,0.0011606804,14.492089,0.0010305486,14.490228,9.6764514E-4,15.13411,14.852412,14.583839,0.5834233,7.58446,0.06164223,85.66329,0,101.782005,-1,0.041630656,,215,0.060799442,0.014303002,,14.278809,0.0019368115,14.263723,0.0017818263,14.257178,0.001695058,14.255245,0.0017894485,14.682919,14.509543,14.317335,0.5447763,5.681798,0.0894953,100.88721,0,102.11431,-1,1.0171689,,133,0.028464716,-0.025040923,1
VST-ATLAS J032729.47-284608.29,730226490102,22911,730144538534,51.87277196744876,-28.76896875772602,224.9792566079511,-55.65139729273289,-39.77331436646404,-173.73032996661533,0,1.9471693,0.0064958595,0.9107113,0.0011371034,0.30163193,0.001061972,0.25989628,0.0014830048,2.0133715,0.0064958595,0.90743256,0.0011371034,0.054145813,0.001061972,0.44704342,0.0014830048,-2.1565099,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010426584,0.05374904,0.039548032,0.02868353,0.021749854,0.015420917,,16.981981,0.007993999,16.945755,0.006431394,16.95371,0.0062061986,16.950743,0.0072607826,17.357304,17.166113,16.99799,0.41862315,4.2691154,0.048345804,23.532738,0,103.822296,-1,-0.0627463,,15,0.0,0.0,,14.991258,8.807512E-4,14.998586,9.128877E-4,15.003419,8.5451594E-4,15.0052,8.212942E-4,15.343932,15.19022,15.045664,0.47767746,6.361553,0.109066546,71.7555,0,100.4699,-1,-1.7919389,,105,0.03316232,0.003873251,,14.068032,6.4876786E-4,14.087874,6.779678E-4,14.090083,6.35609E-4,14.090584,6.036326E-4,14.4365,14.289068,14.135482,0.4957926,7.051646,0.12364149,68.46342,0,100.09579,-1,-0.69588834,,147,0.031717736,0.019093115,,13.757382,7.3835894E-4,13.7862425,8.174009E-4,13.7861,7.270365E-4,13.784728,6.66413E-4,14.382354,14.115816,13.857036,0.6020478,8.097207,0.09388709,79.052025,0,99.94751,-1,-0.13740467,,117,0.08486579,-0.01095256,,13.518698,0.0012810745,13.526346,0.0012374001,13.52987,0.0011636292,13.528508,0.0011550328,13.93531,13.768156,13.578863,0.55766714,6.2893353,0.09785354,91.60763,0,100.43454,-1,-0.8024316,,71,-8.343438E-4,0.031114005,1
VST-ATLAS J032716.38-284207.14,730226490127,22911,730144538534,51.81825243563786,-28.701982976165272,224.85121520083882,-55.69087468120019,-39.76134042727716,-173.83625502272184,0,1.2615929,0.004783507,0.634779,0.0012307151,0.20514202,0.0012805918,0.1835165,0.0018788687,1.3277941,0.004783507,0.6315012,0.0012307151,-0.042344093,0.0012805918,0.37066364,0.0018788687,0.9569165,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.011893129,0.06130908,0.04511064,0.032717995,0.024809066,0.017589938,,16.352764,0.0051840623,16.326847,0.004690411,16.328363,0.0044233813,16.327623,0.0048166523,16.738396,16.540766,16.374868,0.42497206,4.5371127,0.03239566,153.32454,0,100.148895,-1,0.034281418,,40,0.0,0.0,,14.996445,8.553868E-4,15.065254,9.391402E-4,15.065255,8.7732304E-4,15.065254,8.4360887E-4,15.410602,15.252056,15.105718,0.53709364,4.557278,0.026455402,113.65884,0,100.78164,-1,0.339136,16,253,0.010476904,0.03237171,,14.411542,7.709158E-4,14.430475,7.954088E-4,14.4282675,7.450839E-4,14.427662,7.1195146E-4,14.7791,14.627253,14.47256,0.4981308,6.710246,0.11543739,75.33033,0,100.323555,-1,0.29938,,349,0.014616198,0.04375048,,14.194274,9.3275117E-4,14.225333,0.0010036136,14.221321,8.9336897E-4,14.216028,8.2895317E-4,14.8214445,14.551037,14.288336,0.6080196,7.8357267,0.09546119,86.214134,0,100.92888,-1,0.60874826,,253,-0.008707496,0.03543102,,14.029064,0.0016933073,14.041817,0.0015883662,14.034405,0.0014980506,14.027704,0.0015383558,14.450781,14.272691,14.078059,0.58772635,5.9900823,0.12516332,96.13175,0,100.38369,-1,0.7232755,,170,0.04132161,0.05149806,1
VST-ATLAS J032715.35-283451.49,730226490157,22911,730144538534,51.81397478852253,-28.580970650201643,224.63733396796343,-55.67990589781226,-39.813037569703916,-173.97872568669553,730144538534,1.3595285,0.0040065045,0.63545895,9.971078E-4,0.16824436,0.001047673,0.16142845,0.0015425459,1.4257288,0.0040065045,0.6321802,9.971078E-4,-0.07924175,0.001047673,0.3485756,0.0015425459,-0.3445672,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.010720162,0.055262435,0.040661573,0.029491164,0.022362256,0.015855119,,15.985157,0.0041167904,15.964428,0.003933856,15.962356,0.0036732042,15.961207,0.0038606217,16.375975,16.174757,16.008453,0.42500335,4.7328024,0.018406034,157.78464,0,103.59716,-1,0.0,,70,0.0,0.0,,14.886835,8.4663025E-4,14.604899,7.595102E-4,14.607428,7.0917275E-4,14.609275,6.7621196E-4,14.950246,14.794229,14.649738,0.0,4.9831624,0.030813813,150.41995,0,101.06678,-1,0.5221711,16,449,0.01585735,0.050954252,,14.544412,8.676603E-4,13.96944,6.4604037E-4,13.971394,6.054192E-4,13.973188,5.743481E-4,14.318066,14.170379,14.018086,0.0,5.299683,0.029727459,117.68719,0,102.016495,-1,-0.75425655,16,617,0.07777512,0.047486797,,14.032329,8.5553096E-4,13.801196,8.2477316E-4,13.799497,7.3312223E-4,13.788287,6.6900294E-4,14.397307,14.129212,13.860595,0.0,6.1190214,0.013333082,79.71973,0,50.101246,-1,-0.30806968,4194448,424,0.082778744,0.043406475,,13.627591,0.0013768049,13.639768,0.0013035325,13.641052,0.0012263147,13.6398945,0.001225817,14.048732,13.879338,13.690249,0.5760196,6.43898,0.1095528,95.54494,0,103.0781,-1,-0.8260298,,288,0.052856624,0.029145697,1
VST-ATLAS J032746.03-283854.58,730226490989,22911,730144538535,51.94179381854321,-28.648494751785595,224.7803771965766,-55.57681179386082,-39.88219542757366,-173.8338770818555,0,0.7810097,0.004411676,0.35360527,0.0015045105,0.107486725,0.0017356663,0.09962082,0.0027436216,0.8495941,0.004411676,0.35273075,0.0015045105,-0.13848591,0.0017356663,0.2632103,0.0027436216,-0.7537087,-1,0.999999,5.2922104E-7,5.2922104E-7,0.0,0.008913221,0.045947656,0.033807848,0.02452027,0.018592978,0.013182653,,16.138866,0.0046264357,16.116001,0.004275355,16.116056,0.004017689,16.115662,0.004322478,16.522013,16.324018,16.161407,0.4248405,4.5590787,0.013268113,144.50592,0,100.54526,-1,-0.008796695,,58,0.0,0.0,,15.324729,0.0010654145,15.334991,0.0010882204,15.3350315,0.0010200959,15.334992,9.91465E-4,15.672419,15.517112,15.371155,0.45553598,5.869165,0.058320582,66.24358,0,100.89745,-1,-0.35148165,,304,0.02939935,0.008229484,,14.968103,0.0010370051,14.981386,0.0010389073,14.98294,9.791427E-4,14.984299,9.538609E-4,15.319688,15.173295,15.019337,0.44620794,6.0010796,0.072361946,90.18004,0,100.274864,-1,-0.6777313,,384,0.026259718,0.0058064535,,14.865732,0.0013631805,14.873899,0.001390399,14.873899,0.001253629,14.8721285,0.0012108937,15.458174,15.199075,14.941169,0.53684145,7.013552,0.04581791,84.86351,0,99.047935,-1,-0.34172332,,279,-0.006955043,0.019312203,,14.805037,0.0027180146,14.774279,0.0023652166,14.773139,0.0022837657,14.774279,0.0025664314,15.194963,15.018542,14.82805,0.50924474,5.361676,0.10622543,96.17802,0,99.28773,-1,-0.11498723,,169,-0.034109745,-0.034659952,1
