"RA" "DEC"
34.1343044066445 -4.97811980839272
34.2071691681111 -4.93927605907442
34.0913925776643 -5.08471865421295
34.2391373684661 -5.04258914145265
34.0386144493936 -5.15929785048946
34.0414057011674 -4.68823734322813
34.0322796548338 -4.94274666789206
34.255062858571 -4.89943208280116
34.1258799312425 -4.78871222533635
34.103725607225 -4.83271031383431
34.0793499984972 -4.81833101540258
34.2442977685268 -4.78299531419693
34.1196663243157 -4.96825904688449
34.2224051067527 -4.86887843882632
34.1552461675759 -4.70273811101377
34.2608019310322 -4.68543673122461
34.1900475956391 -4.71291247944829
34.0614856714622 -4.411814951033
34.2315392370596 -4.4521673353569
34.0921803934869 -4.67601121867592
34.1193258378566 -4.50311691775612
34.0566634353737 -4.48028157480624
34.1745521433853 -4.60163561030464
34.2271105492198 -4.40783904865863
34.0764266284564 -4.48359676746439
36.563503536827 -4.21338043950858
36.5226902933886 -4.25309143335843
36.4348238550201 -4.22182071809074
36.6559581993876 -4.39069999575707
36.4589124210797 -4.24389737500987
36.5802396473658 -4.3385472170836
36.4523365109327 -4.4403659318522
36.5135327460805 -4.31158965179521
36.4200267320212 -4.2338911230667
36.4476678818266 -4.36782962198912
36.4150403416262 -5.12592951157036
36.6474763326267 -4.97758937407056
36.6710415051946 -5.19666395714388
36.6491209161294 -4.92804114693068
36.4453353421692 -5.09694603264365
36.6990861736657 -4.94150605891809
36.6291621906736 -4.92568669375338
36.5534684946658 -4.99985265720982
36.5936287143742 -5.04811123532697
36.4925222682499 -4.99183732791903
36.4416187003599 -4.86859557952017
36.4630658714335 -4.8986722842136
36.7063277288362 -4.74986852519899
36.5876084173139 -4.87382041107558
36.4297238369548 -4.81167498675046
36.4897194107011 -4.90441054553878
36.4671048096963 -4.75929728707288
36.5132856779955 -4.78311648931259
36.6869111281534 -4.79955813982589
36.5324381048137 -4.65977476833138
36.6102894712118 -4.52896061845521
36.6116568936335 -4.65026765258395
36.6435529933602 -4.56584557695302
36.5398056567136 -4.70442319972338
36.7104748116562 -4.60611590370662
36.4412647223904 -4.40999651538401
36.6690485096007 -4.42439342980824
36.6328996154992 -4.39034636330642
36.4235557941713 -4.660869589792
36.6623145043411 -4.55842835388618
53.2076282662612 -27.7306940533364
53.4045154596183 -27.7293133534917
53.2448345545358 -27.6125332100922
53.4243783439037 -27.6042921626449
53.0941603026499 -27.5291357647003
53.1138086732879 -27.5496525947111
53.1724761237424 -27.6272419815755
53.0879316387055 -27.642234378952
53.1840914935696 -27.5938592279331
53.3972983130009 -27.6883232024513
53.3029520211845 -28.3902262717458
53.1789941857653 -28.3821224478146
53.3359113460872 -28.3854835522884
53.2229560701384 -28.244081465283
53.2458757020143 -28.4807381426231
53.2588420586855 -28.2563570318391
53.3933544391048 -28.4568133636384
53.1585913889307 -28.3923901401265
53.2917306260572 -28.4254519420449
53.0893202174599 -28.2946718635146
53.4018659270878 -28.283866466349
53.3832902545227 -28.2636107335911
53.3549447368246 -28.0742519192118
53.2317230199799 -28.168027286702
53.3361905385373 -28.0177672662347
53.2771189499572 -28.2230196789452
53.4296818381876 -28.0393326226405
53.3289317813171 -28.0642168615592
53.1863955240933 -28.0624642172826
53.3802542700992 -28.0267274173486
53.1631914210774 -27.9242878360614
53.4003792848257 -27.9768157787131
53.3726088330554 -27.7112938615552
53.2797817538876 -27.8190761625909
53.3780813187795 -27.9552298501427
53.2187054755388 -27.9668047862058
53.2926949229883 -27.8846818865444
53.0773670263329 -28.0101064329443
53.395380839378 -27.9994883406858
53.2526340763394 -27.7544168304333
52.9685018125297 -27.7298888076928
52.844385497932 -27.7399301365694
52.9562738472079 -27.5054878622738
52.9140936879722 -27.6851650352708
52.7841084723549 -27.6393087742894
53.069288666345 -27.5711061022311
52.9690131397876 -27.546565013363
52.8143215637268 -27.56157449172
53.1185715660412 -27.726093644969
52.9369819115362 -27.5059482773036
52.9790357926548 -28.4007295724366
52.8230484713094 -28.2346919654619
52.9983072868312 -28.4253181671759
53.0862161494813 -28.4881590048717
52.7907951470415 -28.2730905225484
53.0366249141535 -28.2327746546057
52.9456640534902 -28.4104963090399
52.9560584236204 -28.3965185392432
53.1264206637899 -28.4830856288237
53.1391751621992 -28.2814932327544
53.0301521107062 -27.9875451587519
52.9179912735419 -27.9619461754769
52.8701104916528 -28.2281023344481
52.8280211995015 -28.0529883258104
52.8468354842762 -28.0726531206365
53.1091685388181 -27.9894720261899
53.0771597280544 -28.0228839489628
53.0401626655979 -28.0185038522352
53.1365847207041 -28.0055494716538
53.1368827187755 -28.1647157670223
53.0825145992369 -28.0189454623625
53.1432319736541 -27.8068881672673
53.0257340595116 -27.8315952098372
53.0615249311417 -27.8032000517025
52.7646811317565 -27.925845815589
52.7988385758798 -27.8281259336232
52.8551300709703 -27.7904582995854
53.139675783856 -27.7793861939283
53.0208880870241 -27.9955867592162
53.0878460042304 -27.8922848687622
53.8085900629894 -27.5562410111453
53.8683261305657 -27.570869752954
53.7682191172303 -27.5144052242385
53.7384707619522 -27.6895589807975
53.7336457956263 -27.5146442968892
53.7301918656869 -27.5672632230947
53.8971925466363 -27.6693385183804
53.9006124120786 -27.5933837974321
53.7752357592506 -27.6898651743328
53.9471516789515 -27.6457600095131
53.8010539966714 -28.4605615640721
53.9544680943445 -28.2349681548883
53.9635746336029 -28.331802206602
53.8402917941495 -28.4045646247712
53.9988041465969 -28.4933714074052
53.9256443142775 -28.4587654817137
53.7100317410486 -28.4531875642307
53.7992769812777 -28.4351267262697
53.7247068894963 -28.3326437934933
53.8982316428037 -28.2563060586689
53.8311116133775 -27.9581252688281
53.7837801558195 -28.2834776574593
53.745083841907 -28.1056890343007
53.7938631521782 -28.1726638244715
53.9534550123457 -28.0837035998492
53.8705846953075 -28.2415489764299
53.8231855522207 -28.0382680116413
53.9152725551078 -28.1689494119352
53.9787112691913 -28.0485155874749
53.8981864074279 -28.2795826757043
53.7225262255096 -27.9092195616655
53.9276958611806 -27.7799048693278
53.7713601940483 -27.9573150033587
53.8312387605329 -27.9130150434769
53.9130598857748 -27.6990376920242
53.7434632868863 -27.9896421733015
53.7918389257061 -27.8070163549923
53.9617897550082 -28.0034412959492
53.9203420155775 -27.808273248206
53.9076862663259 -27.9941051415422
52.7837568591657 -27.5881441927158
52.6971408475135 -27.6883318334783
52.5119139078313 -27.5903925175047
52.4797127934989 -27.5793901318749
52.5808038205722 -27.6928349397294
52.7217487330774 -27.7513103814315
52.7266513616034 -27.6696655649919
52.5527053049852 -27.6319271748551
52.7644988650161 -27.7508500173581
52.4674672503774 -27.6537608381208
52.7421242823176 -28.4746343991937
52.5317831633718 -28.4986028835061
52.5450135407329 -28.4856161028959
52.7011925838057 -28.4835359089958
52.4769014445243 -28.2861638200989
52.5183814786249 -28.3851006344939
52.6242447843377 -28.3781128123874
52.7516420886069 -28.4520035242093
52.6166743781479 -28.4430179706598
52.5196449879805 -28.2710047985721
52.5494828882414 -28.2306589847816
52.4991906538875 -28.2091231190644
52.6514024593314 -27.9920807641429
52.6289274717702 -28.107036185971
52.7925159058931 -28.2072649697497
52.6124955434283 -28.1934597324712
52.6356317995152 -28.0565114993013
52.4652931753693 -28.1009997893516
52.6534874809435 -27.9670346910779
52.5842856811325 -28.1889964246201
52.5106895834623 -27.8487013175544
52.6370974506839 -27.8713570172489
52.5431917317805 -27.8748656253503
52.676444740782 -27.8818536629891
52.7447650996904 -27.7282274490548
52.4957198213468 -27.9339515672414
52.5142023250093 -27.7081168643211
52.7224373788905 -27.8578648182624
52.6297649930508 -28.0138206448269
52.4511907050956 -27.9705385219751
52.5006138970136 -27.6763816978459
52.4912814378857 -27.5099597939118
52.4181598204728 -27.5894320511034
52.5143655575958 -27.5892941629455
52.3456450077872 -27.5057783408797
52.3735302093178 -27.6927646958427
52.3223190847957 -27.5614539810967
52.5069216761538 -27.5498151972697
52.3857820049457 -27.7143379168811
52.339172290623 -27.6373872911715
52.3428117659049 -28.2231983118723
52.4690202356557 -28.4718805071056
52.4880564089806 -28.351330858848
52.3105889858108 -28.437296392579
52.4924870947508 -28.4959513168281
52.4205344157939 -28.3827218605848
52.3393537928394 -28.4571515121377
52.4628835326266 -28.2529216063353
52.4654544719773 -28.3079319345773
52.491649109955 -28.2515244387067
52.3214266255866 -28.1802839087685
52.3968586448497 -28.0017742752164
52.3081241368146 -28.0198184933875
52.5069827669751 -28.0913928348915
52.4230498099542 -28.2501926605082
52.3134950547773 -27.9876900116738
52.5142507685346 -28.2570886762709
52.4010357854077 -28.0311310939032
52.3845685579627 -28.1483566991931
52.4135433978178 -28.1654755561859
52.4967829661935 -27.9347905216732
52.4156090056554 -27.9517226898037
52.4632444243313 -27.9208309479679
52.5086501329692 -27.7594735275292
52.3737864276375 -27.6920996727131
52.5103018488066 -27.8503103250242
52.3033896602629 -27.9997326259942
52.3893009039472 -27.9787297235137
52.4862605616866 -27.9198459782739
52.4279196372152 -27.987348472168
53.7186596435016 -27.5249739593181
53.4767082349829 -27.7085952757648
53.6116892856365 -27.6567404580872
53.6874233840515 -27.5899072158201
53.7049257113327 -27.6076812964266
53.7720038442007 -27.5952726666619
53.391902514734 -27.6453865535789
53.766529948314 -27.6292357459736
53.5533286789524 -27.6883853831669
53.7709888015959 -27.5676120795709
53.4239524295673 -28.3941111265973
53.6967942757442 -28.4311236654363
53.5331207024312 -28.2288663695603
53.7454607909386 -28.3040693806435
53.7595516087047 -28.2567405407911
53.4903969109445 -28.4245563597574
53.769405621075 -28.3230880154828
53.5502187059213 -28.3608233497635
53.5269506412873 -28.4400373802627
53.4677883970944 -28.2826586495504
53.4006197874781 -27.9696488400022
53.5946567587302 -28.040110603631
53.3918792161178 -28.1426584674817
53.4401864722737 -28.2324264279175
53.5275411176728 -28.2867101569706
53.7487030990416 -28.1118420586029
53.5659024496093 -28.1861808283306
53.402535527006 -28.0279796958006
53.7044088699773 -28.1222780762963
53.6915963945694 -28.175431075976
53.4602810001815 -28.0136747315577
53.4439729417574 -28.0087005736688
53.4899380732423 -27.9948451660247
53.6846047731134 -27.8908486760516
53.5407800276371 -27.9746860475497
53.4877359984635 -27.8082954269301
53.4395031355258 -27.9418186880257
53.6520024640791 -27.8633959946006
53.6942567123468 -27.7078781904813
53.5397886191584 -27.7587469608711
